FSW_CYCLE [int], FSW_PAYLOAD_RELEASED [bool], FSW_DROGUE_RELEASED [bool], FSW_PARACHUTE_RELEASED [bool], FSW_LIFTOFF_TIME [s], FSW_STATE [enum], EST_ABS_ALTI [m], EST_REL_ALTI [m], EST_VERT_VEL [m/s], TIMESTAMP [s], BMP_STATUS [bool], BMP_PRESSURE [Pa], BMP_TEMPERATURE [°C], INA_STATUS [bool], INA_VOLTAGE [V], INA_CURRENT [mA], INA_POWER [mW], MPU_STATUS [bool], MPU_ACC_X [G], MPU_ACC_Y [G], MPU_ACC_Z [G], MPU_GYRO_X [°/s], MPU_GYRO_Y [°/s], MPU_GYRO_Z [°/s], MPU_MAG_X [uT], MPU_MAG_Y [uT], MPU_MAG_Z [uT], GPIO_RBF [bool], GPIO_BW [bool], INPUT_TIMESTAMP [s], OUTPUT_TIMESTAMP [s], 
26754, 1, 1, 0, 1069.151123, 4, 373.058197, 216.279343, 26.770992, 1097.307373, 0, 96979.890625, 17.122282, 0, 12.060000, 124.699997, 1503.881958, 0, 0.114990, -0.517578, 0.899902, -28.671265, 81.314087, -80.200195, -13.199314, 35.931465, 11.674153, 0, 0, 1097.307373, 1097.320190, 
26755, 1, 1, 0, 1069.151123, 4, 370.987274, 214.208420, 27.541185, 1097.347656, 0, 97003.585938, 17.122282, 0, 12.096000, 125.800003, 1521.676880, 0, 0.194580, -0.558105, 0.875244, -28.167725, 86.486816, -84.442139, -13.932609, 38.864647, 12.381678, 0, 0, 1097.347656, 1097.360352, 
26756, 1, 1, 0, 1069.151123, 4, 369.862701, 213.083847, 25.808340, 1097.388916, 0, 97016.390625, 17.117817, 0, 12.064000, 144.199997, 1739.628784, 0, 0.208252, -0.537842, 0.866699, -25.329590, 98.464966, -89.218140, -13.565961, 38.864647, 12.735439, 0, 0, 1097.388916, 1097.400757, 
26757, 1, 1, 0, 1069.151123, 4, 370.594421, 213.815567, 23.728779, 1097.429199, 0, 97007.984375, 17.115583, 0, 12.052000, 137.600006, 1658.355225, 0, 0.162598, -0.567383, 0.738037, -19.134521, 107.604980, -91.796875, -15.582523, 40.881207, 14.327370, 0, 0, 1097.429199, 1097.441040, 
26758, 1, 1, 0, 1069.151123, 4, 368.785614, 212.006760, 26.893162, 1097.469360, 0, 97028.750000, 17.120049, 0, 12.096000, 115.400002, 1395.878418, 0, 0.140869, -0.578857, 0.899414, -14.877319, 106.536865, -94.512939, -14.115932, 42.714447, 13.266083, 0, 0, 1097.469360, 1097.481323, 
26759, 1, 1, 0, 1069.151123, 4, 366.930481, 210.151627, 26.235537, 1097.510620, 0, 97049.953125, 17.117817, 0, 12.092000, 108.500000, 1311.981934, 0, 0.125732, -0.584717, 0.861572, -9.063721, 115.951538, -95.779419, -15.765847, 43.997711, 12.735439, 0, 0, 1097.510620, 1097.521606, 
26760, 1, 1, 0, 1069.151123, 4, 365.806396, 209.027542, 28.868855, 1097.550781, 0, 97062.757813, 17.113352, 0, 12.092000, 109.900002, 1328.910767, 0, 0.146973, -0.558838, 0.787842, -4.165649, 124.160767, -96.343994, -14.665904, 43.997711, 13.796726, 0, 0, 1097.550781, 1097.561890, 
26761, 1, 1, 0, 1069.151123, 4, 366.757813, 209.978958, 21.477983, 1097.592041, 0, 97051.929688, 17.117817, 0, 12.096000, 124.599998, 1507.161499, 0, 0.097412, -0.584473, 0.854736, 2.059937, 122.055054, -96.618652, -13.749285, 45.647625, 13.266083, 0, 0, 1097.592041, 1097.602295, 
26762, 1, 1, 0, 1069.151123, 4, 366.067871, 209.289017, 22.573029, 1097.632202, 0, 97059.828125, 17.117817, 0, 12.088000, 106.800003, 1290.998413, 0, 0.010498, -0.575195, 0.963623, 6.591797, 118.057251, -96.847534, -11.916047, 47.114216, 12.558558, 0, 0, 1097.632202, 1097.642456, 
26763, 1, 1, 0, 1069.151123, 4, 366.496307, 209.717453, 22.469557, 1097.672363, 0, 97054.859375, 17.113352, 0, 12.096000, 116.099998, 1404.345703, 0, 0.024414, -0.563477, 0.900391, 8.666992, 120.040894, -97.488403, -13.199314, 49.130779, 10.259104, 0, 0, 1097.672363, 1097.682739, 
26764, 1, 1, 0, 1069.151123, 4, 365.377991, 208.599136, 22.849628, 1097.713623, 0, 97067.726563, 17.117817, 0, 12.092000, 106.000000, 1281.752075, 0, 0.053222, -0.572754, 0.882813, 9.689331, 114.410400, -98.068237, -10.449456, 48.580807, 10.435986, 0, 0, 1097.713623, 1097.723145, 
26765, 1, 1, 0, 1069.151123, 4, 364.082184, 207.303329, 21.845091, 1097.753784, 0, 97082.500000, 17.113352, 0, 12.096000, 105.500000, 1276.128052, 0, -0.014648, -0.539551, 0.924561, 10.940552, 104.522705, -97.579956, -8.982866, 48.947456, 6.898363, 0, 0, 1097.753784, 1097.763550, 
26766, 1, 1, 0, 1069.151123, 4, 362.232178, 205.453323, 28.239050, 1097.795044, 0, 97103.781250, 17.120049, 0, 12.100000, 121.400002, 1468.940063, 0, -0.114990, -0.510742, 0.885986, 13.290405, 97.061157, -95.870972, -8.982866, 49.680752, 5.837077, 0, 0, 1097.795044, 1097.803711, 
26767, 1, 1, 0, 1069.151123, 4, 362.661194, 205.882339, 22.452217, 1097.835205, 0, 97098.804688, 17.115583, 0, 12.088000, 109.500000, 1323.635986, 0, -0.060058, -0.563721, 0.881592, 15.014648, 91.156006, -94.345093, -7.149628, 52.247284, 4.775790, 0, 0, 1097.835205, 1097.843994, 
26768, 1, 1, 0, 1069.151123, 4, 359.944427, 203.165573, 25.578609, 1097.875366, 0, 97129.890625, 17.113352, 0, 12.096000, 118.900002, 1438.214355, 0, 0.106934, -0.585205, 0.895752, 14.572144, 91.400146, -95.062256, -6.416333, 51.880634, 4.775790, 0, 0, 1097.875366, 1097.884399, 
26769, 1, 1, 0, 1069.151123, 4, 359.641602, 202.862747, 22.414137, 1097.916626, 0, 97133.328125, 17.111118, 0, 12.088000, 108.800003, 1315.174316, 0, 0.082275, -0.528809, 0.965088, 14.801025, 94.482422, -93.826294, -3.849800, 52.613930, 1.945692, 0, 0, 1097.916626, 1097.924683, 
26770, 1, 1, 0, 1069.151123, 4, 359.338806, 202.559952, 22.221062, 1097.956787, 0, 97136.765625, 17.108887, 0, 12.096000, 110.900002, 1341.446411, 0, 0.023681, -0.542725, 0.969238, 16.220093, 90.866089, -91.140747, -3.483152, 52.980579, 1.238168, 0, 0, 1097.956787, 1097.964844, 
26771, 1, 1, 0, 1069.151123, 4, 358.090942, 201.312088, 22.965134, 1097.997925, 0, 97151.093750, 17.111118, 0, 12.096000, 127.500000, 1542.239990, 0, 0.001464, -0.564209, 0.909668, 17.242432, 85.647583, -86.791992, -1.649914, 52.613930, -0.176881, 0, 0, 1097.997925, 1098.005249, 
26772, 1, 1, 0, 1069.151123, 4, 357.787506, 201.008652, 23.524158, 1098.039185, 0, 97154.539063, 17.108887, 0, 12.092000, 110.300003, 1333.747681, 0, 0.123779, -0.535889, 0.926514, 15.991211, 81.741333, -83.099365, 0.183324, 52.247284, -0.530643, 0, 0, 1098.039185, 1098.045654, 
26773, 1, 1, 0, 1069.151123, 4, 356.497559, 199.718704, 21.421877, 1098.080444, 0, 97169.382813, 17.113352, 0, 12.092000, 118.199997, 1429.274414, 0, 0.081298, -0.536377, 1.048584, 16.494751, 82.290649, -79.177856, 2.016562, 50.780693, -3.006979, 0, 0, 1098.080444, 1098.085815, 
26774, 1, 1, 0, 1069.151123, 4, 356.581390, 199.802536, 18.637556, 1098.120605, 0, 97168.359375, 17.108887, 0, 12.088000, 109.300003, 1321.218384, 0, 0.074707, -0.465576, 0.949951, 15.197754, 70.159912, -72.402954, 2.199886, 51.330666, -3.537622, 0, 0, 1098.120605, 1098.126099, 
26775, 1, 1, 0, 1069.151123, 4, 356.497559, 199.718704, 17.315712, 1098.160767, 0, 97169.382813, 17.113352, 0, 12.096000, 113.900002, 1377.734375, 0, 0.056396, -0.514160, 0.937988, 13.580322, 52.108765, -66.894531, 3.849800, 49.314102, -3.360741, 0, 0, 1098.160767, 1098.166504, 
26776, 1, 1, 0, 1069.151123, 4, 355.412994, 198.634140, 19.644014, 1098.202026, 0, 97181.593750, 17.097723, 0, 12.092000, 109.400002, 1322.864746, 0, 0.018554, -0.515625, 0.982178, 10.009766, 42.358398, -62.393188, 4.033123, 50.964016, -3.537622, 0, 0, 1098.202026, 1098.206787, 
26777, 1, 1, 0, 1069.151123, 4, 352.274933, 195.496078, 21.367378, 1098.242065, 0, 97217.718750, 17.108887, 0, 12.088000, 120.900002, 1461.439209, 0, -0.031250, -0.481934, 0.957764, 6.820679, 34.393311, -58.853149, 6.416333, 50.047398, -5.129552, 0, 0, 1098.242065, 1098.247070, 
26778, 1, 1, 0, 1069.151123, 4, 354.211212, 197.432358, 16.460703, 1098.283325, 0, 97195.492188, 17.106653, 0, 12.084000, 135.899994, 1642.215576, 0, 0.019043, -0.478516, 0.935547, 2.929688, 21.179199, -56.564331, 6.599657, 50.964016, -4.598909, 0, 0, 1098.283325, 1098.287354, 
26779, 1, 1, 0, 1069.151123, 4, 352.702972, 195.924118, 16.957859, 1098.323486, 0, 97212.750000, 17.104422, 0, 12.076000, 120.099998, 1450.327515, 0, 0.021728, -0.476807, 1.000977, -0.640869, 18.234253, -54.229736, 7.699600, 51.697311, -6.721482, 0, 0, 1098.323486, 1098.327759, 
26780, 1, 1, 0, 1069.151123, 4, 352.484314, 195.705460, 18.472116, 1098.364746, 0, 97215.164063, 17.097723, 0, 12.092000, 122.099998, 1476.433105, 0, 0.073486, -0.458496, 0.977539, -4.898071, 19.012451, -54.168701, 7.882924, 51.880634, -7.252125, 0, 0, 1098.364746, 1098.367920, 
26781, 1, 1, 0, 1069.151123, 4, 352.833099, 196.054245, 17.130550, 1098.404785, 0, 97211.289063, 17.106653, 0, 12.088000, 110.400002, 1334.515259, 0, 0.027099, -0.500732, 0.928711, -9.841919, 3.845215, -55.068970, 7.882924, 50.780693, -5.483314, 0, 0, 1098.404785, 1098.408325, 
26782, 1, 1, 0, 1069.151123, 4, 353.303436, 196.524582, 17.073618, 1098.445068, 0, 97205.804688, 17.099957, 0, 12.092000, 116.000000, 1402.671997, 0, 0.062011, -0.472412, 0.997803, -14.343262, -4.257202, -55.877686, 7.882924, 54.447170, -4.422028, 0, 0, 1098.445068, 1098.448608, 
26783, 1, 1, 0, 1069.151123, 4, 347.146362, 190.367508, 23.598278, 1098.486206, 0, 97276.375000, 17.097723, 0, 12.096000, 126.000000, 1524.096069, 0, 0.117188, -0.485840, 0.964111, -18.188477, 15.014648, -57.891846, 10.266132, 52.063961, -6.367720, 0, 0, 1098.486206, 1098.488892, 
26784, 1, 1, 0, 1069.151123, 4, 348.565979, 191.787125, 20.058189, 1098.527344, 0, 97260.062500, 17.095491, 0, 12.096000, 111.099998, 1343.865601, 0, 0.081298, -0.499268, 0.904785, -22.460938, 20.874023, -61.447144, 10.632780, 53.163902, -5.306433, 0, 0, 1098.527344, 1098.529175, 
26785, 1, 1, 0, 1069.151123, 4, 345.899902, 189.121048, 21.116478, 1098.568481, 0, 97290.703125, 17.099957, 0, 12.092000, 125.000000, 1511.500000, 0, 0.159424, -0.478027, 0.965820, -25.939941, 25.177002, -65.917969, 8.616219, 55.180466, -6.544601, 0, 0, 1098.568481, 1098.569458, 
26786, 1, 1, 0, 1069.151123, 4, 347.272583, 190.493729, 19.868164, 1098.609741, 0, 97274.835938, 17.091026, 0, 12.084000, 109.599998, 1324.406372, 0, 0.183105, -0.496338, 0.979004, -27.893066, 48.706055, -71.258545, 8.799542, 54.263844, -4.598909, 0, 0, 1098.609741, 1098.650024, 
26787, 1, 1, 0, 1069.151123, 4, 345.727600, 188.948746, 18.332167, 1098.650879, 0, 97292.679688, 17.099957, 0, 12.096000, 120.300003, 1455.148804, 0, 0.114014, -0.517334, 0.940186, -29.602051, 57.296753, -76.797485, 9.532838, 53.163902, -5.306433, 0, 0, 1098.650879, 1098.690308, 
26788, 1, 1, 0, 1069.151123, 4, 344.178375, 187.399521, 19.939360, 1098.692139, 0, 97310.453125, 17.099957, 0, 12.084000, 110.599998, 1336.490479, 0, 0.174316, -0.510254, 0.866943, -29.891968, 68.984985, -82.092285, 10.082809, 52.980579, -6.190839, 0, 0, 1098.692139, 1098.730591, 
26789, 1, 1, 0, 1069.151123, 4, 343.401672, 186.622818, 20.553684, 1098.732178, 0, 97319.304688, 17.095491, 0, 12.096000, 117.500000, 1421.280029, 0, 0.259277, -0.547607, 0.891113, -29.800415, 92.056274, -89.721680, 10.082809, 51.880634, -5.483314, 0, 0, 1098.732178, 1098.770874, 
26790, 1, 1, 0, 1069.151123, 4, 341.685547, 184.906693, 21.150928, 1098.773560, 0, 97339.117188, 17.104422, 0, 12.080000, 136.800003, 1652.543945, 0, 0.270264, -0.525146, 0.855469, -29.312134, 100.204468, -99.517822, 10.632780, 49.864075, -8.490294, 0, 0, 1098.773560, 1098.811157, 
26791, 1, 1, 0, 1069.151123, 4, 342.327881, 185.549026, 19.956705, 1098.813843, 0, 97331.656250, 17.097723, 0, 12.072000, 120.599998, 1455.883179, 0, 0.228271, -0.535400, 0.995117, -26.351929, 101.455688, -106.552124, 9.899486, 48.030834, -8.490294, 0, 0, 1098.813843, 1098.851440, 
26792, 1, 1, 0, 1069.151123, 4, 342.327881, 185.549026, 18.311722, 1098.854248, 0, 97331.656250, 17.097723, 0, 12.096000, 119.900002, 1450.310425, 0, 0.204102, -0.551025, 0.898926, -23.315430, 120.010376, -112.823486, 11.182752, 46.014275, -9.374699, 0, 0, 1098.854248, 1098.891724, 
26793, 1, 1, 0, 1069.151123, 4, 340.347168, 183.568314, 20.976460, 1098.894531, 0, 97354.328125, 17.093258, 0, 12.096000, 129.500000, 1566.432007, 0, 0.199219, -0.580078, 0.874756, -18.859863, 130.477905, -119.674683, 11.182752, 44.547684, -8.667174, 0, 0, 1098.894531, 1098.932007, 
26794, 1, 1, 0, 1069.151123, 4, 340.993011, 184.214157, 20.030476, 1098.934814, 0, 97346.945313, 17.095491, 0, 12.088000, 111.500000, 1347.812012, 0, 0.157959, -0.550537, 0.913818, -14.053345, 134.857178, -124.938965, 12.099371, 39.964588, -9.551579, 0, 0, 1098.934814, 1098.972290, 
26795, 1, 1, 0, 1069.151123, 4, 339.961090, 183.182236, 19.984528, 1098.975220, 0, 97358.789063, 17.095491, 0, 12.080000, 112.400002, 1357.791992, 0, 0.132813, -0.572754, 0.902588, -7.858276, 140.182495, -129.318237, 11.182752, 37.948029, -9.728460, 0, 0, 1098.975220, 1099.012695, 
26796, 1, 1, 0, 1069.151123, 4, 341.035339, 184.256485, 14.532000, 1099.015503, 0, 97346.429688, 17.093258, 0, 12.092000, 120.900002, 1461.922852, 0, 0.190430, -0.572754, 0.896240, -2.456665, 147.140503, -132.812500, 11.549399, 35.381493, -10.082223, 0, 0, 1099.015503, 1099.052856, 
26797, 1, 1, 0, 1069.151123, 4, 338.458618, 181.679764, 20.395962, 1099.055664, 0, 97376.125000, 17.102188, 0, 12.092000, 129.399994, 1564.704712, 0, 0.200684, -0.565918, 0.883545, 3.494263, 146.789551, -134.292603, 12.466019, 32.998283, -10.259104, 0, 0, 1099.055664, 1099.093140, 
26798, 1, 1, 0, 1069.151123, 4, 337.208923, 180.430069, 20.029549, 1099.097046, 0, 97390.382813, 17.095491, 0, 12.088000, 111.500000, 1347.812012, 0, 0.182373, -0.571777, 1.066406, 8.605957, 152.145386, -135.787964, 11.549399, 30.981722, -10.082223, 0, 0, 1099.097046, 1099.133545, 
26799, 1, 1, 0, 1069.151123, 4, 338.500946, 181.722092, 18.102362, 1099.137207, 0, 97375.609375, 17.099957, 0, 12.088000, 117.300003, 1417.922363, 0, 0.094238, -0.552734, 0.968262, 13.549805, 161.270142, -136.260986, 12.099371, 27.131922, -9.905342, 0, 0, 1099.137207, 1099.173950, 
26800, 1, 1, 0, 1069.151123, 4, 336.264862, 179.486008, 21.445251, 1099.177368, 0, 97401.281250, 17.099957, 0, 12.092000, 111.199997, 1344.630371, 0, 0.031494, -0.535889, 0.961426, 17.410278, 146.835327, -135.223389, 10.999428, 23.832094, -7.782769, 0, 0, 1099.177368, 1099.214111, 
26801, 1, 1, 0, 1069.151123, 4, 335.665100, 178.886246, 22.801523, 1099.218628, 0, 97408.226563, 17.104422, 0, 12.096000, 118.099998, 1428.537598, 0, 0.049804, -0.505371, 1.067139, 19.592285, 139.419556, -133.926392, 10.999428, 22.365503, -7.075244, 0, 0, 1099.218628, 1099.254395, 
26802, 1, 1, 0, 1069.151123, 4, 335.320831, 178.541977, 15.306486, 1099.258789, 0, 97412.179688, 17.104422, 0, 12.092000, 132.300003, 1599.771606, 0, 0.042724, -0.475342, 1.015625, 21.514893, 126.800537, -132.324219, 8.616219, 19.615646, -6.190839, 0, 0, 1099.258789, 1099.294678, 
26803, 1, 1, 0, 1069.151123, 4, 332.180603, 175.401749, 21.205214, 1099.300049, 0, 97448.156250, 17.097723, 0, 12.072000, 116.199997, 1402.766357, 0, 0.072021, -0.447754, 1.000732, 19.805908, 102.767944, -130.554199, 9.532838, 19.432323, -5.660195, 0, 0, 1099.300049, 1099.335083, 
26804, 1, 1, 0, 1069.151123, 4, 332.997986, 176.219131, 16.718206, 1099.340210, 0, 97438.796875, 17.099957, 0, 12.088000, 121.500000, 1468.692017, 0, 0.127441, -0.419189, 1.056152, 17.166138, 82.336426, -128.524780, 7.516276, 17.049114, -4.068265, 0, 0, 1099.340210, 1099.375244, 
26805, 1, 1, 0, 1069.151123, 4, 332.310333, 175.531479, 19.415611, 1099.380371, 0, 97446.695313, 17.099957, 0, 12.096000, 107.199997, 1296.691284, 0, 0.133057, -0.458984, 1.167725, 14.022827, 73.013306, -126.876831, 5.866362, 18.699028, -4.245147, 0, 0, 1099.380371, 1099.415649, 
26806, 1, 1, 0, 1069.151123, 4, 333.036285, 176.257431, 16.466146, 1099.421631, 0, 97438.210938, 17.088793, 0, 12.100000, 105.800003, 1280.179932, 0, 0.036865, -0.498047, 1.078613, 7.827759, 61.218262, -125.686646, 6.599657, 19.432323, -3.183860, 0, 0, 1099.421631, 1099.455933, 
26807, 1, 1, 0, 1069.151123, 4, 331.019165, 174.240311, 17.097582, 1099.461792, 0, 97461.468750, 17.095491, 0, 12.104000, 120.199997, 1454.900757, 0, 0.081298, -0.446289, 1.104004, 0.823975, 49.591064, -123.428345, 4.583095, 18.149055, -4.068265, 0, 0, 1099.461792, 1099.496216, 
26808, 1, 1, 0, 1069.151123, 4, 329.124786, 172.345932, 18.546820, 1099.501953, 0, 97483.117188, 17.086559, 0, 12.080000, 113.900002, 1375.911987, 0, 0.147217, -0.457520, 1.060791, -3.662109, 54.840088, -121.658325, 4.399771, 21.265560, -3.537622, 0, 0, 1099.501953, 1099.536621, 
26809, 1, 1, 0, 1069.151123, 4, 329.124786, 172.345932, 16.320024, 1099.543213, 0, 97483.117188, 17.086559, 0, 12.092000, 123.699997, 1495.780396, 0, 0.220459, -0.462402, 1.047852, -8.529663, 45.471191, -119.125366, 3.116505, 21.082237, -1.591930, 0, 0, 1099.543213, 1099.576904, 
26810, 1, 1, 0, 1069.151123, 4, 330.110626, 173.331772, 15.876229, 1099.583374, 0, 97471.703125, 17.079863, 0, 12.084000, 115.000000, 1389.659912, 0, 0.237061, -0.475342, 1.094727, -13.748169, 43.594360, -116.622925, 1.099943, 23.465446, -2.122573, 0, 0, 1099.583374, 1099.617065, 
26811, 1, 1, 0, 1069.151123, 4, 327.277130, 170.498276, 19.536642, 1099.624634, 0, 97504.320313, 17.084328, 0, 12.088000, 115.699997, 1398.581665, 0, 0.255859, -0.439941, 1.056152, -19.683838, 56.228638, -114.364624, -2.016562, 23.282124, 0.176881, 0, 0, 1099.624634, 1099.657471, 
26812, 1, 1, 0, 1069.151123, 4, 324.226898, 167.448044, 20.928249, 1099.664795, 0, 97539.351563, 17.082094, 0, 12.088000, 129.800003, 1569.022461, 0, 0.262451, -0.454590, 1.091309, -23.803711, 62.332153, -113.006592, -2.383209, 25.115360, -0.884405, 0, 0, 1099.664795, 1099.697754, 
26813, 1, 1, 0, 1069.151123, 4, 325.215515, 168.436661, 20.486488, 1099.704956, 0, 97528.015625, 17.084328, 0, 12.076000, 119.599998, 1444.289551, 0, 0.238525, -0.427979, 1.064941, -27.160645, 71.548462, -110.366821, -2.933181, 27.131922, 0.707524, 0, 0, 1099.704956, 1099.738159, 
26814, 1, 1, 0, 1069.151123, 4, 325.040405, 168.261551, 19.352478, 1099.746216, 0, 97529.914063, 17.075397, 0, 12.088000, 124.900002, 1509.791260, 0, 0.214355, -0.415527, 1.039551, -28.091431, 86.746216, -109.359741, -5.683038, 27.315247, 3.006979, 0, 0, 1099.746216, 1099.778320, 
26815, 1, 1, 0, 1069.151123, 4, 321.391846, 164.612991, 25.482105, 1099.786377, 0, 97571.890625, 17.077629, 0, 12.080000, 119.300003, 1441.143921, 0, 0.228271, -0.451416, 1.007324, -29.251099, 89.126587, -108.489990, -6.416333, 27.315247, 4.422028, 0, 0, 1099.786377, 1099.818726, 
26816, 1, 1, 0, 1069.151123, 4, 322.933838, 166.154984, 20.110531, 1099.827637, 0, 97554.046875, 17.068699, 0, 12.088000, 122.000000, 1474.736084, 0, 0.184814, -0.469971, 1.025391, -32.180786, 91.049194, -108.810425, -8.066247, 30.431751, 4.952671, 0, 0, 1099.827637, 1099.858887, 
26817, 1, 1, 0, 1069.151123, 4, 322.674774, 165.895920, 18.857103, 1099.867798, 0, 97556.968750, 17.064234, 0, 12.084000, 134.399994, 1624.089600, 0, 0.145264, -0.447998, 0.895752, -34.729004, 92.010498, -110.015869, -8.616219, 32.081665, 5.837077, 0, 0, 1099.867798, 1099.899170, 
26818, 1, 1, 0, 1069.151123, 4, 320.873840, 164.094986, 22.870010, 1099.907959, 0, 97577.734375, 17.068699, 0, 12.076000, 120.099998, 1450.327515, 0, 0.182129, -0.473877, 0.907959, -36.224365, 93.139648, -111.831665, -9.716162, 33.181606, 6.544601, 0, 0, 1099.907959, 1099.939575, 
