timestamp,fsw_state_state,bmp_data_pressure,bmp_data_temperature,pos_data_abs_altitude,pos_data_rel_altitude,gps_data_is_connected,gps_data_num_fixed_satellites,gps_data_latitude,gps_data_longitude
19339,9,88496.453125,38.00407791137695,1223.9024658203125,1030.953369140625,1,15,49.240875244140625,16.5584716796875
19379,9,88506.1484375,37.9922752380371,1222.2650146484375,1029.31591796875,1,15,49.24089050292969,16.5584831237793
19439,9,88537.6015625,37.98047637939453,1219.6319580078125,1026.682861328125,1,15,49.24089050292969,16.5584831237793
19479,9,88550.9140625,37.96867370605469,1217.906982421875,1024.9578857421875,1,15,49.24089050292969,16.5584831237793
19519,9,88568.3359375,37.95923614501953,1216.12841796875,1023.1793212890625,1,15,49.24089050292969,16.5584831237793
19539,9,88581.8828125,37.95451354980469,1215.184814453125,1022.2357177734375,1,15,49.24089050292969,16.5584831237793
19619,9,88620.5859375,37.9427146911621,1211.3123779296875,1018.36328125,1,15,49.24091339111328,16.55850601196289
19819,9,88713.25,37.88134765625,1201.7298583984375,1008.78076171875,1,15,49.24094009399414,16.558528900146484
20519,9,89062.640625,37.7043342590332,1165.7130126953125,972.763916015625,1,16,49.24102783203125,16.55860710144043
21159,9,89409.84375,37.54147720336914,1129.467041015625,936.5179443359375,1,15,49.2411003112793,16.558673858642578
21499,9,89626.234375,37.465946197509766,1108.1693115234375,915.22021484375,1,16,49.24114990234375,16.5587158203125
21579,9,89678.15625,37.45414352416992,1102.983154296875,910.0340576171875,1,16,49.24114990234375,16.5587158203125
21599,9,89688.78125,37.44706344604492,1101.8912353515625,908.942138671875,1,16,49.24114990234375,16.5587158203125
21639,9,89712.921875,37.43526077270508,1099.0869140625,906.1378173828125,1,16,49.24114990234375,16.5587158203125
21779,9,89794.515625,37.3974952697754,1090.150390625,897.2012939453125,1,16,49.241180419921875,16.558746337890625
21859,9,89847.6015625,37.362091064453125,1085.1624755859375,892.21337890625,1,16,49.241180419921875,16.558746337890625
21879,9,89864.25,37.355010986328125,1083.63525390625,890.6861572265625,1,16,49.24119186401367,16.55875587463379
21919,9,89892.4921875,37.3455696105957,1080.9383544921875,887.9892578125,1,16,49.24119186401367,16.55875587463379
21959,9,89910.3359375,37.32668685913086,1078.6141357421875,885.6650390625,1,16,49.24119186401367,16.55875587463379
22059,9,89991.1484375,37.27947998046875,1071.730712890625,878.7816162109375,1,16,49.24119186401367,16.55875587463379
22079,9,90002.96875,37.272396087646484,1070.0657958984375,877.11669921875,1,16,49.24119186401367,16.55875587463379
22179,9,90067.375,37.23935317993164,1063.0079345703125,870.058837890625,1,16,49.24123001098633,16.558786392211914
22219,9,90094.140625,37.22282791137695,1060.1961669921875,867.2470703125,1,16,49.24123001098633,16.558786392211914
22419,9,90231.140625,37.16145706176758,1046.375732421875,853.4266357421875,1,16,49.24125289916992,16.558809280395508
22619,9,90372.7109375,37.10480880737305,1031.9571533203125,839.008056640625,1,16,49.24127197265625,16.55883026123047
22659,9,90398.7421875,37.09064483642578,1029.381591796875,836.4324951171875,1,16,49.24127197265625,16.55883026123047
23219,9,90826.75,36.960819244384766,986.7421264648438,793.7930297851562,1,15,49.24134063720703,16.558895111083984
23359,9,90938.5625,36.918331146240234,976.0198364257812,783.0707397460938,1,15,49.24135208129883,16.55890464782715
23899,9,91376.0234375,36.7082405090332,932.3735961914062,739.4244995117188,1,15,49.24140548706055,16.5589599609375
24219,9,91650.7265625,36.6090965270996,904.9091796875,711.9600830078125,1,15,49.24144744873047,16.559003829956055
24259,9,91678.890625,36.59965515136719,901.9061279296875,708.95703125,1,15,49.24144744873047,16.559003829956055
